customer_id,service_id,purchase_amount,purchase_date
30,5,$6948.54,6/19/2022
74,4,$4782.19,5/3/2023
56,5,$7066.11,3/27/2023
44,5,$2917.50,5/11/2022
98,4,$10558.83,2/22/2023
44,5,$2271.14,3/1/2023
61,2,$2696.78,6/2/2023
66,4,$3815.39,8/29/2022
71,4,$11035.68,5/6/2023
51,1,$5311.72,11/1/2022
4,4,$2280.29,3/19/2023
77,5,$9085.09,6/10/2022
79,1,$4398.52,7/25/2022
52,5,$2709.44,6/11/2023
66,1,$3903.29,2/5/2023
36,3,$6094.69,5/8/2023
2,5,$6947.50,4/22/2022
65,2,$8923.86,8/22/2022
97,3,$1245.12,6/4/2022
5,4,$9728.74,12/29/2022
46,1,$5445.15,7/29/2022
16,2,$6948.16,7/6/2022
65,1,$6585.38,11/4/2022
33,1,$5991.26,7/31/2022
16,1,$1173.65,5/23/2023
83,2,$3196.75,7/22/2022
3,5,$10003.25,5/21/2022
40,5,$1656.99,7/11/2023
62,2,$5986.65,12/6/2022
4,3,$1160.82,4/20/2022
75,2,$4885.19,5/7/2023
93,5,$2424.03,8/23/2022
99,4,$1721.61,10/22/2022
42,3,$9154.86,2/3/2023
9,1,$3587.64,7/5/2022
6,2,$4752.20,6/7/2022
57,2,$10121.97,11/5/2022
18,3,$10700.82,3/9/2023
20,1,$8887.46,3/27/2023
67,2,$5045.79,5/15/2022
86,2,$1115.10,11/25/2022
13,5,$8461.30,4/3/2023
1,4,$6643.75,12/1/2022
51,3,$1695.61,6/12/2023
51,5,$5852.59,11/2/2022
90,3,$7376.42,5/4/2023
65,4,$5352.75,12/31/2022
34,2,$9507.87,4/11/2022
77,2,$7951.21,6/29/2022
48,2,$1625.35,8/14/2022
68,1,$1759.07,8/21/2022
75,2,$10681.97,2/8/2023
100,5,$1107.24,10/13/2022
76,3,$10459.22,12/17/2022
13,4,$10743.07,4/22/2023
32,5,$7275.50,5/23/2022
60,5,$5447.35,12/27/2022
97,4,$10251.96,1/7/2023
44,5,$5786.50,2/18/2023
36,4,$9376.64,2/23/2023
27,1,$2385.88,4/16/2022
32,5,$2620.50,7/26/2022
31,3,$10009.55,4/13/2023
55,4,$6922.86,6/6/2023
49,1,$10565.61,2/17/2023
86,3,$1006.69,10/3/2022
4,2,$10228.98,11/21/2022
74,2,$5616.54,1/2/2023
73,2,$8218.74,6/7/2023
2,5,$6905.12,10/15/2022
69,4,$8587.04,1/29/2023
78,1,$9045.12,1/1/2023
51,2,$9303.65,4/21/2022
43,1,$5189.67,5/26/2023
61,1,$3509.96,1/4/2023
53,4,$3018.72,4/12/2022
41,3,$1259.87,5/29/2023
97,5,$9562.57,6/12/2023
